external_urls,followers,genres,id,name,popularity,uri
https://open.spotify.com/artist/5uCXJWo3WoXgqv3T1RlAbh,567225,uk pop,5uCXJWo3WoXgqv3T1RlAbh,Katie Melua,57,spotify:artist:5uCXJWo3WoXgqv3T1RlAbh
https://open.spotify.com/artist/5RaQ9nmVGoTye2SI76x3yw,468778,"french hip hop, pop urbaine, r&b francais, rap francais, rap marseille",5RaQ9nmVGoTye2SI76x3yw,Kofs,60,spotify:artist:5RaQ9nmVGoTye2SI76x3yw
https://open.spotify.com/artist/5BYuBzqmTXwUDw2rYkwExr,677582,"alternative dance, dance-punk, garage rock, garage rock revival, indie rock, indietronica, modern blues rock, modern rock, new rave",5BYuBzqmTXwUDw2rYkwExr,The Kills,49,spotify:artist:5BYuBzqmTXwUDw2rYkwExr
https://open.spotify.com/artist/4EiSzlOeMnJcp2U8ayCQ3a,3395447,indonesian pop,4EiSzlOeMnJcp2U8ayCQ3a,Keisya Levronka,61,spotify:artist:4EiSzlOeMnJcp2U8ayCQ3a
https://open.spotify.com/artist/3PvqCbhNlq96JXxPszCMZT,74515,"future garage, melodic house",3PvqCbhNlq96JXxPszCMZT,Kidnap,50,spotify:artist:3PvqCbhNlq96JXxPszCMZT
https://open.spotify.com/artist/2njkfzRhOJFKLWFTu8FNWx,91656,children's music,2njkfzRhOJFKLWFTu8FNWx,LooLoo Kids,61,spotify:artist:2njkfzRhOJFKLWFTu8FNWx
https://open.spotify.com/artist/2tMOCIpxj6jwM9e6pmwGiP,43233,underground hip hop,2tMOCIpxj6jwM9e6pmwGiP,KEY!,44,spotify:artist:2tMOCIpxj6jwM9e6pmwGiP
https://open.spotify.com/artist/7gW0r5CkdEUMm42w9XpyZO,4893360,gen z singer-songwriter,7gW0r5CkdEUMm42w9XpyZO,Laufey,81,spotify:artist:7gW0r5CkdEUMm42w9XpyZO
https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz,17551362,"hip hop, melodic rap, philly rap, rage rap, rap, trap",4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,84,spotify:artist:4O15NlyKLIASxsJ0PrXPfz
https://open.spotify.com/artist/5tQMB0cuNXdCtzovGt55uD,1142671,plugg,5tQMB0cuNXdCtzovGt55uD,LUCKI,77,spotify:artist:5tQMB0cuNXdCtzovGt55uD
https://open.spotify.com/artist/4xRYI6VqpkE3UwrDrAZL8L,6084977,"conscious hip hop, hip hop, pop rap, rap",4xRYI6VqpkE3UwrDrAZL8L,Logic,75,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L
https://open.spotify.com/artist/2kCcBybjl3SAtIcwdWpUe3,12680631,"cloud rap, emo rap, lgbtq+ hip hop",2kCcBybjl3SAtIcwdWpUe3,Lil Peep,83,spotify:artist:2kCcBybjl3SAtIcwdWpUe3
https://open.spotify.com/artist/12GqGscKJx3aE4t07u7eVZ,15398524,"corridos tumbados, sad sierreno",12GqGscKJx3aE4t07u7eVZ,Peso Pluma,92,spotify:artist:12GqGscKJx3aE4t07u7eVZ
https://open.spotify.com/artist/6icQOAFXDZKsumw3YXyusw,10120097,"atl hip hop, melodic rap, rap, trap",6icQOAFXDZKsumw3YXyusw,Lil Yachty,80,spotify:artist:6icQOAFXDZKsumw3YXyusw
https://open.spotify.com/artist/4Ga1P7PMIsmqEZqhYZQgDo,7661936,"melodic rap, pluggnb, rap",4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,80,spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo
https://open.spotify.com/artist/16oZKvXb6WkQlVAjwo2Wbg,5459015,"folk-pop, modern rock, neo mellow, stomp and holler",16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,79,spotify:artist:16oZKvXb6WkQlVAjwo2Wbg
https://open.spotify.com/artist/163tK9Wjr9P9DmM0AVK7lm,10026089,"art pop, metropopolis, nz pop, pop",163tK9Wjr9P9DmM0AVK7lm,Lorde,77,spotify:artist:163tK9Wjr9P9DmM0AVK7lm
https://open.spotify.com/artist/6tPHARSq45lQ8BSALCfkFC,825688,"contemporary country, modern country pop",6tPHARSq45lQ8BSALCfkFC,Lainey Wilson,75,spotify:artist:6tPHARSq45lQ8BSALCfkFC
https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi,3062673,"atl hip hop, dance pop, dirty south rap, hip hop, old school atlanta hip hop, pop rap, rap, southern hip hop, trap",3ipn9JLAPI5GUEo4y4jcoi,Ludacris,77,spotify:artist:3ipn9JLAPI5GUEo4y4jcoi
https://open.spotify.com/artist/5L1lO4eRHmJ7a0Q6csE5cT,8648911,k-pop,5L1lO4eRHmJ7a0Q6csE5cT,LISA,81,spotify:artist:5L1lO4eRHmJ7a0Q6csE5cT
https://open.spotify.com/artist/3YbOSxo85kla7RID8ugnW3,5123329,"grupera, musica mexicana",3YbOSxo85kla7RID8ugnW3,Los Temerarios,79,spotify:artist:3YbOSxo85kla7RID8ugnW3
https://open.spotify.com/artist/6jGMq4yGs7aQzuGsMgVgZR,8814218,"brooklyn drill, melodic rap, nyc rap, rap",6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,77,spotify:artist:6jGMq4yGs7aQzuGsMgVgZR
https://open.spotify.com/artist/36QJpDe2go2KgaRleHCDTp,14544629,"album rock, classic rock, hard rock, rock",36QJpDe2go2KgaRleHCDTp,Led Zeppelin,76,spotify:artist:36QJpDe2go2KgaRleHCDTp
https://open.spotify.com/artist/4MVyzYMgTwdP7Z49wAZHx0,5234681,"album rock, classic rock, hard rock, rock, southern rock",4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,73,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0
https://open.spotify.com/artist/4aXXDj9aZnlshx7mzj3W1N,674862,"broadway, show tunes",4aXXDj9aZnlshx7mzj3W1N,Lin-Manuel Miranda,72,spotify:artist:4aXXDj9aZnlshx7mzj3W1N
https://open.spotify.com/artist/2nszmSgqreHSdJA3zWPyrW,16369406,"bolero, latin pop",2nszmSgqreHSdJA3zWPyrW,Luis Miguel,82,spotify:artist:2nszmSgqreHSdJA3zWPyrW
https://open.spotify.com/artist/4PzYKhC14sTJNEr0dzoo0d,5900541,"funk carioca, pop nacional",4PzYKhC14sTJNEr0dzoo0d,Luísa Sonza,76,spotify:artist:4PzYKhC14sTJNEr0dzoo0d
https://open.spotify.com/artist/6TYimByryGphZCtwYopH0y,4531250,"sertanejo, sertanejo pop, sertanejo universitario",6TYimByryGphZCtwYopH0y,Lauana Prado,77,spotify:artist:6TYimByryGphZCtwYopH0y
https://open.spotify.com/artist/3qvcCP2J0fWi0m0uQDUf6r,7899991,"arrocha, sertanejo, sertanejo universitario",3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,78,spotify:artist:3qvcCP2J0fWi0m0uQDUf6r
https://open.spotify.com/artist/3CDoRporvSjdzTrm99a3gi,7496995,"funk carioca, funk pop, funk rj, pagode baiano, pop nacional",3CDoRporvSjdzTrm99a3gi,LUDMILLA,77,spotify:artist:3CDoRporvSjdzTrm99a3gi
https://open.spotify.com/artist/5D56dZmhE9DgT01XixdHiD,965227,nova mpb,5D56dZmhE9DgT01XixdHiD,Lagum,66,spotify:artist:5D56dZmhE9DgT01XixdHiD
https://open.spotify.com/artist/2feDdbD5araYcm6JhFHHw7,3291903,"indie poptimism, pop",2feDdbD5araYcm6JhFHHw7,Labrinth,76,spotify:artist:2feDdbD5araYcm6JhFHHw7
https://open.spotify.com/artist/4SpbR6yFEvexJuaBpgAU5p,5558248,k-pop girl group,4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,77,spotify:artist:4SpbR6yFEvexJuaBpgAU5p
https://open.spotify.com/artist/4aYwH6OhfcdOhV3fYKAEuD,2154,ecuadorian pop,4aYwH6OhfcdOhV3fYKAEuD,L,12,spotify:artist:4aYwH6OhfcdOhV3fYKAEuD
https://open.spotify.com/artist/1GmsPCcpKgF9OhlNXjOsbS,987106,"alt z, boston folk, indie pop, singer-songwriter pop",1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,71,spotify:artist:1GmsPCcpKgF9OhlNXjOsbS
https://open.spotify.com/artist/4NHQUGzhtTLFvgF5SZesLK,3612931,"dance pop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop",4NHQUGzhtTLFvgF5SZesLK,Tove Lo,74,spotify:artist:4NHQUGzhtTLFvgF5SZesLK
https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq,12408295,lgbtq+ hip hop,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,75,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq
https://open.spotify.com/artist/5g63iWaMJ2UrkZMkCC8dMi,999671,"cloud rap, melodic rap",5g63iWaMJ2UrkZMkCC8dMi,Lil Tracy,71,spotify:artist:5g63iWaMJ2UrkZMkCC8dMi
https://open.spotify.com/artist/1pQWsZQehhS4wavwh7Fnxd,2895386,"reggaeton, trap argentino, trap latino, urbano latino",1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,79,spotify:artist:1pQWsZQehhS4wavwh7Fnxd
https://open.spotify.com/artist/6eXHRfK9Ad3IpMpSAqvcDf,2435143,mexican hip hop,6eXHRfK9Ad3IpMpSAqvcDf,Lefty Sm,73,spotify:artist:6eXHRfK9Ad3IpMpSAqvcDf
https://open.spotify.com/artist/5JZ7CnR6gTvEMKX4g70Amv,6267203,pop,5JZ7CnR6gTvEMKX4g70Amv,Lauv,75,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv
https://open.spotify.com/artist/0I6yADrmeyvw66g7yjkqIF,4066526,"otacore, pixel, pov: indie",0I6yADrmeyvw66g7yjkqIF,The Living Tombstone,71,spotify:artist:0I6yADrmeyvw66g7yjkqIF
https://open.spotify.com/artist/4SCWiQbJCMTHK737aNUqBJ,24991,"calming instrumental, organic ambient",4SCWiQbJCMTHK737aNUqBJ,Little Symphony,71,spotify:artist:4SCWiQbJCMTHK737aNUqBJ
https://open.spotify.com/artist/7d3WFRME3vBY2cgoP38RDo,5053747,melodic rap,7d3WFRME3vBY2cgoP38RDo,Lil Skies,68,spotify:artist:7d3WFRME3vBY2cgoP38RDo
https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS,5724076,"escape room, minnesota hip hop, pop, trap queen",56oDRnqbIiwx4mymNEv7dS,Lizzo,70,spotify:artist:56oDRnqbIiwx4mymNEv7dS
https://open.spotify.com/artist/5EvFsr3kj42KNv97ZEnqij,2245332,"dance pop, pop rap, reggae fusion",5EvFsr3kj42KNv97ZEnqij,Shaggy,73,spotify:artist:5EvFsr3kj42KNv97ZEnqij
https://open.spotify.com/artist/57vWImR43h4CaDao012Ofp,4957077,afrofuturism,57vWImR43h4CaDao012Ofp,Steve Lacy,82,spotify:artist:57vWImR43h4CaDao012Ofp
https://open.spotify.com/artist/1CFCsEqKrCyvAFKOATQHiW,1268699,christian hip hop,1CFCsEqKrCyvAFKOATQHiW,Lecrae,66,spotify:artist:1CFCsEqKrCyvAFKOATQHiW
https://open.spotify.com/artist/4axKuDPr6WKcDCyh8vueTY,1430291,"trap latino, urbano latino",4axKuDPr6WKcDCyh8vueTY,Luar La L,73,spotify:artist:4axKuDPr6WKcDCyh8vueTY
https://open.spotify.com/artist/5kVgcCdPbeUwxBqWxi2Ktl,2446614,agronejo,5kVgcCdPbeUwxBqWxi2Ktl,Luan Pereira,80,spotify:artist:5kVgcCdPbeUwxBqWxi2Ktl
https://open.spotify.com/artist/1Ts9of7VPZElwPQnqnDSfW,1403270,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino",1Ts9of7VPZElwPQnqnDSfW,Lyanno,73,spotify:artist:1Ts9of7VPZElwPQnqnDSfW
https://open.spotify.com/artist/5IpS1TN1Crp8Ym4zjiIrtK,366294,"gym phonk, krushfunk",5IpS1TN1Crp8Ym4zjiIrtK,LXNGVX,74,spotify:artist:5IpS1TN1Crp8Ym4zjiIrtK
https://open.spotify.com/artist/5zctI4wO9XSKS8XwcnqEHk,5545130,"melodic rap, rap conscient",5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,68,spotify:artist:5zctI4wO9XSKS8XwcnqEHk
https://open.spotify.com/artist/1Xfmvd48oOhEWkscWyEbh9,2311491,"hip pop, r&b, southern hip hop, trap, urban contemporary",1Xfmvd48oOhEWkscWyEbh9,Lloyd,66,spotify:artist:1Xfmvd48oOhEWkscWyEbh9
https://open.spotify.com/artist/2jku7tDXc6XoB6MO2hFuqg,6928960,"canadian hip hop, canadian trap, melodic rap, pop rap, r&b, rap, trap",2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,81,spotify:artist:2jku7tDXc6XoB6MO2hFuqg
https://open.spotify.com/artist/44mEtidu0VdRkIqO4IbkNa,2653174,"corrido, corridos tumbados, musica mexicana, norteno, sad sierreno, sierreno",44mEtidu0VdRkIqO4IbkNa,Marca MP,67,spotify:artist:44mEtidu0VdRkIqO4IbkNa
https://open.spotify.com/artist/6t1gpxYbY8OlLA7D2RiikQ,664312,"edm, pop dance",6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,68,spotify:artist:6t1gpxYbY8OlLA7D2RiikQ
https://open.spotify.com/artist/2rMFPjySMqkgBajkLKL6zo,142016,dembow dominicano,2rMFPjySMqkgBajkLKL6zo,Lomiiel,71,spotify:artist:2rMFPjySMqkgBajkLKL6zo
https://open.spotify.com/artist/3p8PwzenE7ktd4BVFuQzMD,337174,"corrido, musica sinaloense, sierreno",3p8PwzenE7ktd4BVFuQzMD,La Receta,71,spotify:artist:3p8PwzenE7ktd4BVFuQzMD
https://open.spotify.com/artist/49tQo2QULno7gxHutgccqF,5924023,"la pop, opm",49tQo2QULno7gxHutgccqF,LANY,73,spotify:artist:49tQo2QULno7gxHutgccqF
https://open.spotify.com/artist/2e4G04F77jxVuDYo44TCSm,464812,"k-pop, k-rap, korean r&b",2e4G04F77jxVuDYo44TCSm,Loco,72,spotify:artist:2e4G04F77jxVuDYo44TCSm
https://open.spotify.com/artist/5KfgJTNwvEbzMtJREyq9Jt,81463,modern country pop,5KfgJTNwvEbzMtJREyq9Jt,LECADE,62,spotify:artist:5KfgJTNwvEbzMtJREyq9Jt
https://open.spotify.com/artist/2fPsJqR6zfoHatC1eFr0eQ,729069,singer-songwriter pop,2fPsJqR6zfoHatC1eFr0eQ,Livingston,66,spotify:artist:2fPsJqR6zfoHatC1eFr0eQ
https://open.spotify.com/artist/03y4yOxhLk6MDJ1bV424uO,114807,stutter house,03y4yOxhLk6MDJ1bV424uO,Lavern,70,spotify:artist:03y4yOxhLk6MDJ1bV424uO
https://open.spotify.com/artist/1K15GRZZATsCJyGJ4bYiEz,307297,florida drill,1K15GRZZATsCJyGJ4bYiEz,Luh Tyler,62,spotify:artist:1K15GRZZATsCJyGJ4bYiEz
https://open.spotify.com/artist/4U7lXyKdSf1JbM1aXvsodC,3954830,"latin arena pop, latin pop, mexican pop, spanish pop, spanish pop rock",4U7lXyKdSf1JbM1aXvsodC,La Oreja de Van Gogh,75,spotify:artist:4U7lXyKdSf1JbM1aXvsodC
https://open.spotify.com/artist/5IaAggho4F1gWHE5REe1e8,1214840,"grupera, gruperas inmortales, musica mexicana, norteno",5IaAggho4F1gWHE5REe1e8,Los Rehenes,66,spotify:artist:5IaAggho4F1gWHE5REe1e8
https://open.spotify.com/artist/47MpMsUfWtgyIIBEFOr4FE,9612334,"reggaeton, reggaeton flow, trap latino, urbano latino",47MpMsUfWtgyIIBEFOr4FE,Lunay,71,spotify:artist:47MpMsUfWtgyIIBEFOr4FE
https://open.spotify.com/artist/6oBm8HB0yfrIc9IHbxs6in,1869642,"art pop, electropop, indietronica, neo-synthpop, swedish electropop, swedish indie pop, swedish pop",6oBm8HB0yfrIc9IHbxs6in,Lykke Li,69,spotify:artist:6oBm8HB0yfrIc9IHbxs6in
https://open.spotify.com/artist/79AyR6ATpj2LTPxfb6FX50,1470459,"alt z, gen z singer-songwriter, singer-songwriter pop",79AyR6ATpj2LTPxfb6FX50,Lauren Spencer Smith,66,spotify:artist:79AyR6ATpj2LTPxfb6FX50
https://open.spotify.com/artist/5xwugJ4uudppmOCCZateE5,1445537,"banda, grupera, gruperas inmortales, grupero romantico, musica mexicana, norteno, tejano",5xwugJ4uudppmOCCZateE5,Liberación,67,spotify:artist:5xwugJ4uudppmOCCZateE5
https://open.spotify.com/artist/3hTffafUYLLgO4yuPAxb5U,3130328,"banda, corrido, musica mexicana, norteno, sad sierreno, sierreno",3hTffafUYLLgO4yuPAxb5U,Lenin Ramírez,67,spotify:artist:3hTffafUYLLgO4yuPAxb5U
https://open.spotify.com/artist/5bv5RplEOwdCvhq0EILh9E,141357,reggaeton,5bv5RplEOwdCvhq0EILh9E,Lucenzo,72,spotify:artist:5bv5RplEOwdCvhq0EILh9E
https://open.spotify.com/artist/0MvSBMGRQJY3mRwIbJsqF1,161972,"british orchestra, orchestra",0MvSBMGRQJY3mRwIbJsqF1,Royal Philharmonic Orchestra,68,spotify:artist:0MvSBMGRQJY3mRwIbJsqF1
https://open.spotify.com/artist/378dH6EszOLFShpRzAQkVM,2275384,"bow pop, pop violin",378dH6EszOLFShpRzAQkVM,Lindsey Stirling,65,spotify:artist:378dH6EszOLFShpRzAQkVM
https://open.spotify.com/artist/59xlizZFIFUvLC0I8iV2Jv,1309197,"musica chihuahuense, musica mexicana, norteno, norteno-sax",59xlizZFIFUvLC0I8iV2Jv,Los Rieleros Del Norte,64,spotify:artist:59xlizZFIFUvLC0I8iV2Jv
https://open.spotify.com/artist/5PokPZn11xzZXyXSfnvIM3,2028967,"neo mellow, pop rock, post-grunge",5PokPZn11xzZXyXSfnvIM3,Lifehouse,64,spotify:artist:5PokPZn11xzZXyXSfnvIM3
https://open.spotify.com/artist/0rFHElzeddB9ymDjgpBENX,1206154,japanese alternative pop,0rFHElzeddB9ymDjgpBENX,Lamp,64,spotify:artist:0rFHElzeddB9ymDjgpBENX
https://open.spotify.com/artist/5MEewKjCN4Dw20OFV2IGMo,318265,"corrido, corridos tumbados, sad sierreno, sierreno",5MEewKjCN4Dw20OFV2IGMo,Los Primos del Este,61,spotify:artist:5MEewKjCN4Dw20OFV2IGMo
https://open.spotify.com/artist/5mgr0FFpvy267wKVAYg8qp,355828,"alternative metal, nu metal, pop punk, pop rock, socal pop punk",5mgr0FFpvy267wKVAYg8qp,Lit,60,spotify:artist:5mgr0FFpvy267wKVAYg8qp
https://open.spotify.com/artist/3aVB3VLnoAn6bKiHOEzHag,1420716,"banda, musica mexicana, norteno",3aVB3VLnoAn6bKiHOEzHag,Los Originales De San Juan,62,spotify:artist:3aVB3VLnoAn6bKiHOEzHag
https://open.spotify.com/artist/5AUPJRWkYNsxRWihENePtH,26833,lullaby,5AUPJRWkYNsxRWihENePtH,Lullaby Time,69,spotify:artist:5AUPJRWkYNsxRWihENePtH
https://open.spotify.com/artist/19y5MFBH7gohEdGwKM7QsP,3173967,"quiet storm, soul",19y5MFBH7gohEdGwKM7QsP,Luther Vandross,64,spotify:artist:19y5MFBH7gohEdGwKM7QsP
https://open.spotify.com/artist/16MuvcGp8AGlJiJGEOxuDp,20931,sleep,16MuvcGp8AGlJiJGEOxuDp,Lluvia para Dormir,72,spotify:artist:16MuvcGp8AGlJiJGEOxuDp
https://open.spotify.com/artist/7uGhSk7fVURjDaiXW1FSbL,573093,"musica mexicana, norteno, norteno-sax",7uGhSk7fVURjDaiXW1FSbL,La Maquinaria Norteña,63,spotify:artist:7uGhSk7fVURjDaiXW1FSbL
https://open.spotify.com/artist/4kcQWQDK0u9AftVSpdrAgk,1520479,"trap argentino, trap triste",4kcQWQDK0u9AftVSpdrAgk,Luck Ra,75,spotify:artist:4kcQWQDK0u9AftVSpdrAgk
https://open.spotify.com/artist/3K2zB87GZv1krx031en5VA,651899,"alternative dance, electropop, indietronica, neo-synthpop",3K2zB87GZv1krx031en5VA,La Roux,65,spotify:artist:3K2zB87GZv1krx031en5VA
https://open.spotify.com/artist/0A0oFtNpb7CV86uWlxjnQo,153327,musica potosina,0A0oFtNpb7CV86uWlxjnQo,Los Avila,61,spotify:artist:0A0oFtNpb7CV86uWlxjnQo
https://open.spotify.com/artist/13saZpZnCDWOI9D4IJhp1f,2053731,"dance pop, electropop",13saZpZnCDWOI9D4IJhp1f,Lily Allen,67,spotify:artist:13saZpZnCDWOI9D4IJhp1f
https://open.spotify.com/artist/4pfy05cNNTacuOQ6SiSu4v,706438,gen z singer-songwriter,4pfy05cNNTacuOQ6SiSu4v,Lyn Lapid,62,spotify:artist:4pfy05cNNTacuOQ6SiSu4v
https://open.spotify.com/artist/7wg1qvie3KqDNQbAkTdbX0,478267,"edm, electropop, indie poptimism, vapor soul",7wg1qvie3KqDNQbAkTdbX0,Louis The Child,59,spotify:artist:7wg1qvie3KqDNQbAkTdbX0
https://open.spotify.com/artist/6XTGKOV9jceQ6f67lnhpbF,1067458,urbano mexicano,6XTGKOV9jceQ6f67lnhpbF,LATIN MAFIA,70,spotify:artist:6XTGKOV9jceQ6f67lnhpbF
https://open.spotify.com/artist/4pwXiI7Z5ZStkgKowZyoKi,188677,belgian edm,4pwXiI7Z5ZStkgKowZyoKi,Like Mike,70,spotify:artist:4pwXiI7Z5ZStkgKowZyoKi
https://open.spotify.com/artist/1sXbwvCQLGZnaH0Jp2HTVc,973206,"classic rock, country rock, folk, folk rock, heartland rock, mellow gold, singer-songwriter, soft rock",1sXbwvCQLGZnaH0Jp2HTVc,Linda Ronstadt,61,spotify:artist:1sXbwvCQLGZnaH0Jp2HTVc
https://open.spotify.com/artist/1RvroR5di6EndZNcfNNL0d,33703,"children's music, nursery",1RvroR5di6EndZNcfNNL0d,The Little Sunshine Kids,62,spotify:artist:1RvroR5di6EndZNcfNNL0d
https://open.spotify.com/artist/4kJ2OBSNasUA4yOT5NCfCl,644091,"banda, musica mexicana, sierreno",4kJ2OBSNasUA4yOT5NCfCl,"Luis Angel ""El Flaco""",65,spotify:artist:4kJ2OBSNasUA4yOT5NCfCl
https://open.spotify.com/artist/0R03Yxwm5XGODyeMHO0eXj,196801,norteno-sax,0R03Yxwm5XGODyeMHO0eXj,La Pocima Norteña,61,spotify:artist:0R03Yxwm5XGODyeMHO0eXj
https://open.spotify.com/artist/0blbVefuxOGltDBa00dspv,3182617,"anime, anime rock, j-pixie, j-pop",0blbVefuxOGltDBa00dspv,LiSA,67,spotify:artist:0blbVefuxOGltDBa00dspv
https://open.spotify.com/artist/7scapvSjZLSm0fBgqGM0Mn,1457183,dfw rap,7scapvSjZLSm0fBgqGM0Mn,Lil Loaded,61,spotify:artist:7scapvSjZLSm0fBgqGM0Mn
https://open.spotify.com/artist/7bzt5lHL6bzLO3c9mkxNMW,739954,"cumbia del sureste, cumbia sonidera, ranchera, tropical",7bzt5lHL6bzLO3c9mkxNMW,Los Socios Del Ritmo,64,spotify:artist:7bzt5lHL6bzLO3c9mkxNMW
https://open.spotify.com/artist/0V10XqRWsn8EGBwzCVAE7V,288521,"corrido, corridos tumbados",0V10XqRWsn8EGBwzCVAE7V,Legion RG,66,spotify:artist:0V10XqRWsn8EGBwzCVAE7V
https://open.spotify.com/artist/4G9wSdX0klmoHfjm9i6DLd,357793,"nu-metalcore, progressive metalcore, uk metalcore, zoomergaze",4G9wSdX0klmoHfjm9i6DLd,Loathe,59,spotify:artist:4G9wSdX0klmoHfjm9i6DLd
https://open.spotify.com/artist/0V2oXYR7DtrZAEFeILRW2r,2657869,"turkce drill, turkish trap",0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,75,spotify:artist:0V2oXYR7DtrZAEFeILRW2r
https://open.spotify.com/artist/3wyVrVrFCkukjdVIdirGVY,7651588,"emo rap, miami hip hop, pop rap, rap, trap",3wyVrVrFCkukjdVIdirGVY,Lil Pump,64,spotify:artist:3wyVrVrFCkukjdVIdirGVY
https://open.spotify.com/artist/6eoJpTIlcuxJNjV5fDzDJH,808803,"grunge, pop rock, post-grunge",6eoJpTIlcuxJNjV5fDzDJH,Live,61,spotify:artist:6eoJpTIlcuxJNjV5fDzDJH
https://open.spotify.com/artist/0fdpJLsenUo15X3dPPWJSR,1277814,"cumbia sonidera, musica mexicana, norteno",0fdpJLsenUo15X3dPPWJSR,Los Angeles De Charly,65,spotify:artist:0fdpJLsenUo15X3dPPWJSR
https://open.spotify.com/artist/6j1fmLreVuAay7k6Gudfa2,366784,"ccm, christian alternative rock, christian music, worship",6j1fmLreVuAay7k6Gudfa2,Leeland,60,spotify:artist:6j1fmLreVuAay7k6Gudfa2
https://open.spotify.com/artist/2e4nwiX8ZCU09LGLOpeqTH,2571603,"europop, italian adult pop, latin arena pop, mexican pop",2e4nwiX8ZCU09LGLOpeqTH,Laura Pausini,70,spotify:artist:2e4nwiX8ZCU09LGLOpeqTH
https://open.spotify.com/artist/7yCGrS6Xh3UngvY6Ad5sMJ,2114337,"corrido, corridos tumbados, musica mexicana, norteno, sad sierreno",7yCGrS6Xh3UngvY6Ad5sMJ,LEGADO 7,62,spotify:artist:7yCGrS6Xh3UngvY6Ad5sMJ
https://open.spotify.com/artist/6cnl6Jz97730GUS8zEAK77,4453501,"banda, corrido, musica mexicana, norteno, sierreno",6cnl6Jz97730GUS8zEAK77,Los Plebes del Rancho de Ariel Camacho,65,spotify:artist:6cnl6Jz97730GUS8zEAK77
https://open.spotify.com/artist/1tqhsYv8yBBdwANFNzHtcr,2003212,"comedy rap, indie pop rap, pop rap",1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,60,spotify:artist:1tqhsYv8yBBdwANFNzHtcr
https://open.spotify.com/artist/3CJKkU0XuElRT1z8rEtIYg,2279417,"german drill, german hip hop",3CJKkU0XuElRT1z8rEtIYg,Luciano,74,spotify:artist:3CJKkU0XuElRT1z8rEtIYg
https://open.spotify.com/artist/535ap2f16rTOKTMPTkvbGB,1069290,"corrido, musica mexicana, norteno, sierreno",535ap2f16rTOKTMPTkvbGB,Los Buitres De Culiacan Sinaloa,64,spotify:artist:535ap2f16rTOKTMPTkvbGB
https://open.spotify.com/artist/4ix2z6eBWQ6MeihaX04mB6,108921,atl drill,4ix2z6eBWQ6MeihaX04mB6,Lil Tony Official,56,spotify:artist:4ix2z6eBWQ6MeihaX04mB6
https://open.spotify.com/artist/1YZhNFBxkEB5UKTgMDvot4,286060,"chinese classical performance, chinese classical piano, classical performance, classical piano",1YZhNFBxkEB5UKTgMDvot4,Lang Lang,62,spotify:artist:1YZhNFBxkEB5UKTgMDvot4
https://open.spotify.com/artist/13or1Wf6ipcvSIiurZATvw,1116408,"cumbia, ranchera, salsa colombiana, tropical",13or1Wf6ipcvSIiurZATvw,La Sonora Dinamita,66,spotify:artist:13or1Wf6ipcvSIiurZATvw
https://open.spotify.com/artist/49EltEYUgnAeLArhavWfT0,140171,corrido,49EltEYUgnAeLArhavWfT0,Los Chavalitos,63,spotify:artist:49EltEYUgnAeLArhavWfT0
https://open.spotify.com/artist/3UVRliakQfa1pMWIsNuiZ8,1149536,"contemporary r&b, neo soul, new jack swing, r&b, urban contemporary",3UVRliakQfa1pMWIsNuiZ8,Musiq Soulchild,58,spotify:artist:3UVRliakQfa1pMWIsNuiZ8
https://open.spotify.com/artist/1GlMjIezcLwV3OFlX0uXOv,183784,"movie tunes, tagalog worship",1GlMjIezcLwV3OFlX0uXOv,Lea Salonga,59,spotify:artist:1GlMjIezcLwV3OFlX0uXOv
https://open.spotify.com/artist/49aaHxvAJ0tCh0F15OnwIl,1103175,europop,49aaHxvAJ0tCh0F15OnwIl,Loreen,69,spotify:artist:49aaHxvAJ0tCh0F15OnwIl
