external_urls,followers,genres,id,name,popularity,uri,collaborations_ids,collaborations
https://open.spotify.com/artist/5zQsBMuxuacTrhfuDxZreG,96534,,5zQsBMuxuacTrhfuDxZreG,Peder B. Helland,69,spotify:artist:5zQsBMuxuacTrhfuDxZreG,,
https://open.spotify.com/artist/2a0uxJgbvvIRI4GX8pYfcr,1282726,"afroswing, grime, uk hip hop",2a0uxJgbvvIRI4GX8pYfcr,J Hus,65,spotify:artist:2a0uxJgbvvIRI4GX8pYfcr,"3wcj11K77LjEY1PkEazffa, 7HkdQ0gt53LP4zmHsL0nap, 3TVXtAsR1Inumwj472S9r4, 62DmErcU7dqZbJaDqwsqzR, 1CoZyIx7UvdxT5c8UkMzHd","'Burna Boy', 'iceè tgm', 'Koffee', 'Ella Mai', 'Baseman', 'Naira Marley', 'Locz', 'MIST', 'MoStack', 'Drake', 'Villz', 'NSG', 'Popcaan', 'Mista Silva', 'Tiggs Da Author', 'Randy Valentine', 'CB', 'Jorja Smith', 'Boss Belly'"
https://open.spotify.com/artist/23hzc59PkIUau13dqXx5Ef,266693,,23hzc59PkIUau13dqXx5Ef,ian,72,spotify:artist:23hzc59PkIUau13dqXx5Ef,,'DJ Holiday'
https://open.spotify.com/artist/3YcBF2ttyueytpXtEzn1Za,3303458,"alternative metal, alternative rock, funk metal, funk rock, modern rock, nu metal, post-grunge, rock",3YcBF2ttyueytpXtEzn1Za,Incubus,69,spotify:artist:3YcBF2ttyueytpXtEzn1Za,,
https://open.spotify.com/artist/5arKwJZEvT5uKq4o0JfqR4,1742304,"hyperpop, sped up",5arKwJZEvT5uKq4o0JfqR4,Isabel LaRosa,76,spotify:artist:5arKwJZEvT5uKq4o0JfqR4,,
https://open.spotify.com/artist/52qKfVcIV4GS8A8Vay2xtt,937230,metalcore,52qKfVcIV4GS8A8Vay2xtt,Ice Nine Kills,65,spotify:artist:52qKfVcIV4GS8A8Vay2xtt,,"'Randy Strohmeyer', 'Ryan Kirby', 'JR Wasilewski', 'Jacoby Shaddix', 'Sam Kubrick', 'Tyler Carter', 'Buddy Nielsen', 'Corpsegrinder', 'Less Than Jake', 'Jeremy Schwartz', 'Ari Lehman', 'Matthew K. Heafy', 'Brandon Saller', 'Will Salazar', 'Tony Lovato', 'Buddy Schaub', 'Chelsea Talmadge', 'Fenix TX', 'Tony Todd', 'SPLNTR'"
https://open.spotify.com/artist/6aaMZ3fcfLv4tEbmY7bjRM,1465495,"hip hop, rap, tennessee hip hop, underground hip hop",6aaMZ3fcfLv4tEbmY7bjRM,Isaiah Rashad,67,spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM,"3qBKjEOanahMxlRojwCzhI, 4IVAbR2w4JJNJDDRFP3E83, 1ybINI1qPiFbwDXamRtwxD, 7tYKF4w9nC0nq9CsPZTHyP, 28ExwzUQsvgJooOI0X1mr3, 3QTDHixorJelOLxoxcjqGx, 08Ld63UgKrJ0nZnCkzHtzc, 5yPzzu25VzEk8qrGTLIrE1, 5gCRApTajqwbnHHPbr2Fpi, 2YZyLoL8N0Wb9xBt1NhZWg, 4E2rKHVDssGJm2SCDOMMJB, 4O15NlyKLIASxsJ0PrXPfz, 5IcR3N7QB1j6KBL8eImZ8m","'Jay Worthy', 'Kari Faux', 'UMI', 'Duke Deuce', 'Zacari', '6LACK', 'Deacon Blues', 'Smino', 'SZA', 'Jay Rock', ""Deante' Hitchcock"", 'Jean Deaux', 'Kal Banx', 'SiR', 'Project Pat', 'Young Nudy', 'Syd', 'Juicy J', 'Hugh Augustine', 'Kendrick Lamar', 'Michael Da Vinci', 'Doechii', 'Amindi', 'YGTUT', 'Lil Uzi Vert', 'ScHoolboy Q'"
https://open.spotify.com/artist/0f59qYByNYzspwAr7huTSB,3406902,brazilian gospel,0f59qYByNYzspwAr7huTSB,Isadora Pompeo,71,spotify:artist:0f59qYByNYzspwAr7huTSB,0d71FlLkqZzdpEQifcngQq,"'Carol Tauber', 'Léo Brandão', 'João Figueiredo', 'Marcela Tais', 'Seph Schlueter', 'Rebeca Carvalho', 'Julliany Souza'"
https://open.spotify.com/artist/4s6Xg38sbqh4xpf4OqhVUK,231439,"trap latino, urbano latino",4s6Xg38sbqh4xpf4OqhVUK,iZaak,75,spotify:artist:4s6Xg38sbqh4xpf4OqhVUK,,
https://open.spotify.com/artist/3zgnrYIltMkgeejmvMCnes,4626634,"afrofuturismo brasileiro, pop nacional, r&b brasileiro",3zgnrYIltMkgeejmvMCnes,IZA,65,spotify:artist:3zgnrYIltMkgeejmvMCnes,"0JjPiLQNgAFaEkwoy56B1C, 1vppDmG3i5sXf3DJzrK4T1, 7rXMvXRnWHaSwnVvPeUUfw, 2NdeV5rLm47xAvogXrYhJX, 5ZfBThYiIIhL7jHMG8gDB2, 204IwDdaHE4ymGk9Kya2pY, 738wLrAtLtCtFOLvQBXOXp","'Ivete Sangalo', 'KING Saints', 'Russo Passapusso', 'Marcelo Falcão', 'Tiwa Savage', 'L7NNON', 'Mc Carol', 'Ivandro', 'Thiaguinho', 'Rincon Sapiência', 'Carlinhos Brown', 'Gloria Groove', 'Ciara', 'Ferrugem', 'Djonga', 'Major Lazer', 'Ruxell'"
https://open.spotify.com/artist/6MPCFvOQv5cIGfw3jODMF0,847561,"pop rap, trap",6MPCFvOQv5cIGfw3jODMF0,Internet Money,68,spotify:artist:6MPCFvOQv5cIGfw3jODMF0,"6fWVd57NKTalqvmjRd2t8Z, 31W5EY0aAly4Qieq6OFu6I, 4Ga1P7PMIsmqEZqhYZQgDo, 5zctI4wO9XSKS8XwcnqEHk, 1zNqQNIdeOUZHb8zbZRFMX, 7d3WFRME3vBY2cgoP38RDo, 4MCBfE4596Uoi2O4DtmEMz, 5yPzzu25VzEk8qrGTLIrE1, 5fMUXHkw8R8eOP2RNVYEZX, 6Xgp2XMz1fhVYe7i6yNAax, 4Gso3d4CscCijv0lmajZWs, 7rkW85dBwwrJtlHRDkJDAC, 6ASri4ePR7RlsvIQgWPJpS, 1RyvyyTE3xzB2ZywiAwp0i, 1gPhS1zisyXr5dHTYZyiMe, 137W8MRPWKqSmrBGDBFSop, 2tIP7SsRs7vjIcLrU85W8J, 2hlmm7s2ICUX0LVIhVFlZQ, 757aE44tKEUQEqRuT6GnEB","'Lil Keed', '24kGoldn', 'TheHxliday', 'Cochise', 'A Boogie Wit da Hoodie', 'Lil Tecca', 'Lil Mosey', 'Swae Lee', 'Lil Skies', 'Juice WRLD', 'Young Nudy', 'Diplo', 'Trippie Redd', 'Don Toliver', 'NAV', 'iann dior', 'Future', 'Kevin Gates', 'TyFontaine', 'Wiz Khalifa', 'lilspirit', 'StaySolidRocky', 'The Kid LAROI', 'Gunna', 'Roddy Ricch'"
https://open.spotify.com/artist/108moq3rq6bm1M4Ypz0J02,3851364,"banda, musica mexicana, norteno, tejano",108moq3rq6bm1M4Ypz0J02,Intocable,72,spotify:artist:108moq3rq6bm1M4Ypz0J02,"1hcdI2N1023RvSwLzTtdsp, 77aLk6J8ofnVxa1eXK9jiU, 3SUT1jjM5hzZj9TLfLZGIP","'Natalia Lafourcade', 'Matisse', 'Beto Zapata', 'Eliseo Robles Jr.', 'La Forquetina', 'Ice', 'Tego Calderón', 'DJ Kane', 'Carolina Ross', 'Oscar Ivan Treviño', 'Edén Muñoz'"
https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb,8040785,"australian psych, modern rock, neo-psychedelic, rock",5INjqkS1o8h1imAzPqGZBb,Tame Impala,80,spotify:artist:5INjqkS1o8h1imAzPqGZBb,,
https://open.spotify.com/artist/5W5bDNCqJ1jbCgTxDD0Cb3,2269087,"classic country pop, classic texas country, country, country rock, nashville sound, outlaw country, singer-songwriter",5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,71,spotify:artist:5W5bDNCqJ1jbCgTxDD0Cb3,"5vngPClqofybhPERIqQMYd, 4TKTii6gnOnUXQHyuo9JaD, 13ZEDW6vyBF12HYcZRr4EV, 2Kx7MNY7cI1ENniW7vT30N, 7hJcb9fa4alzcOq3EaNPoG, 6v8FB84lnmJs434UJf2Mrm, 3qnGvpP8Yth1AqSBMqON5x","'George Strait', 'Allison Russell', 'Sheryl Crow', 'Jamey Johnson', 'Wynton Marsalis', 'The Food Stamps', 'Lukas Nelson', 'Particle Kid', 'Nathaniel Rateliff', 'Rodney Crowell', 'Tyler Childers', 'Shirley Collie', 'Lily Meola', 'Amos Lee', 'Gary Clark Jr.', 'Tanya Tucker', 'Charlie Sexton', 'Daniel Lanois', 'Diana Krall', 'Charles Lloyd & The Marvels', 'Shooter Jennings', 'Norah Jones', 'Kimmie Rhodes', 'Stephen Stills', 'Micah Nelson', 'Warren Haynes', 'Snoop Dogg', 'Leon Russell', 'Booker T. Jones', 'Emmylou Harris', 'Buddy Cannon', 'Waylon Payne', 'Mickey Raphael', 'Rosanne Cash', 'Edie Brickell', 'Neil Young', 'Margo Price', 'Leon Bridges', 'Billy Strings', 'Kris Kristofferson'"
https://open.spotify.com/artist/5rGrDvrLOV2VV8SCFVGWlj,243776,"electro house, pop dance, slap house",5rGrDvrLOV2VV8SCFVGWlj,Imanbek,70,spotify:artist:5rGrDvrLOV2VV8SCFVGWlj,,
https://open.spotify.com/artist/2KC9Qb60EaY0kW4eH68vr3,7547406,"k-pop, k-pop girl group",2KC9Qb60EaY0kW4eH68vr3,ITZY,69,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,5nki7yRhxgM509M5ADlN1p,'Oliver Heldens'
https://open.spotify.com/artist/1eClJfHLoDI4rZe5HxzBFv,2709520,"album rock, australian rock, dance rock, funk rock, new romantic, new wave, new wave pop, rock",1eClJfHLoDI4rZe5HxzBFv,INXS,69,spotify:artist:1eClJfHLoDI4rZe5HxzBFv,4yiQZ8tQPux8cPriYMWUFP,"'Gwen Stefani', 'Jimmy Barnes', 'Nick Launay', 'Kids on Bridges'"
https://open.spotify.com/artist/4ZhFCxPekpmV12n2xMeF2z,8526,,4ZhFCxPekpmV12n2xMeF2z,Ink,69,spotify:artist:4ZhFCxPekpmV12n2xMeF2z,,'Trae Tha Truth'
https://open.spotify.com/artist/0FEJqmeLRzsXj8hgcZaAyB,1953906,french pop,0FEJqmeLRzsXj8hgcZaAyB,Indila,71,spotify:artist:0FEJqmeLRzsXj8hgcZaAyB,,
https://open.spotify.com/artist/5hKGLu4Ik88FzWcTPhWNTN,808261,phonk brasileiro,5hKGLu4Ik88FzWcTPhWNTN,INTERWORLD,68,spotify:artist:5hKGLu4Ik88FzWcTPhWNTN,,"'Ko$te', 'BETRAYAL', 'UMBASA'"
https://open.spotify.com/artist/6JjQbtAO09K7qBEW2pdX5s,38897,krushfunk,6JjQbtAO09K7qBEW2pdX5s,isq,67,spotify:artist:6JjQbtAO09K7qBEW2pdX5s,,
https://open.spotify.com/artist/2w9zwq3AktTeYYMuhMjju8,1323008,"dance pop, romanian house, romanian pop",2w9zwq3AktTeYYMuhMjju8,INNA,72,spotify:artist:2w9zwq3AktTeYYMuhMjju8,"0vR2qb8m9WHeZ5ByCbimq2, 1ackd5XprZEkH3McKbQD51, 4VMYDCV2IEDYJArk749S6m, 0jnsk9HBra6NMjO2oANoPY","'Reik', 'Eric Turner', 'J-Son', 'Juan Magán', 'Daddy Yankee', 'Alexandra Stan', 'Erik', 'Marian Hill', 'The Motans', ""Carla's Dreams"", 'Play & Win', 'Bob Taylor', 'Flo Rida'"
https://open.spotify.com/artist/68DWke2VjdDmA75aJX5C57,2262842,alabama rap,68DWke2VjdDmA75aJX5C57,Yelawolf,65,spotify:artist:68DWke2VjdDmA75aJX5C57,"0k7Xl1pqI3tu8sSEjo5oEg, 4exLIFE8sISLr28sqG1qNX, 5Zq7R5qmi58ByYyBQTlNuk, 7dGJo4pcD2V6oG8kP0tJRR, 7dOBabd5O4CvKrg4iriHTM, 13y7CgLHjMVRMDqxdx0Xdo, 13ubrt8QOOCPljQ2FL1Kca, 5gCRApTajqwbnHHPbr2Fpi, 7sfl4Xt5KmfyDs2T3SVSMK, 19k8AgwwTSxeaxkOuCQEJs","'Presley Vaughn', 'Struggle Jennings', 'Paul Wall', 'Sam Lee', 'Travis Barker', 'Mystikal', 'Killer Mike', 'Peso Peso', 'Lee Brice', 'Poo Bear', 'Rock City', 'RONNY J', 'Christian Rose', 'Bun B', 'Eminem', 'Shooter Jennings', 'Shawty Fatt', 'DJ Paul K.O.M.', 'Del The Funky Homosapien', 'Riff Raff', 'Danny Swift Garcia', 'DJ Muggs', 'Bub Styles', 'Caskey', 'Big Henri', 'Mona Moua', 'DJ Paul', 'Kid Rock', 'Fefe Dobson', 'Gucci Mane', 'A$AP Rocky', 'Rittz The Rapper', 'Juicy J', 'Pretty Shy', 'B-Real', 'Gangsta Boo', 'Wynonna', 'Priscilla Renea', 'Bones Owens', 'Bray', 'Rittz', 'Seed of 6ix', 'Joshua Hedley', 'Raekwon', 'Badd Wolf', 'Lil Jon', 'Cub da CookUpBoss', 'Jelly Roll'"
https://open.spotify.com/artist/4OBJLual30L7gRl5UkeRcT,4819250,"atl hip hop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap",4OBJLual30L7gRl5UkeRcT,T.I.,74,spotify:artist:4OBJLual30L7gRl5UkeRcT,"1l7ZsJRRS8wlW3WfJfPfNS, 7aBzpmFXB4WWpPl2F7RjBe, 31TPClRtHm23RisEBtV3X7, 7hJcb9fa4alzcOq3EaNPoG, 2mxe0TnaNL039ysAj51xPQ, 7sfl4Xt5KmfyDs2T3SVSMK, 3KV3p5EY4AvKxOlhGHORLg, 0VRj0yCOv2FXJNP47XQnx5, 23zg3TcAtWQy7J6upgbUnj, 2NdeV5rLm47xAvogXrYhJX, 2iojnBLj0qIMiKPvVhLnsH, 20sxb77xiYeusSH8cVdatc, 74V3dE1a51skRkdII8y2C6, 1URnnhqYAYcrqrcwql10ft, 5y2Xq6xcjJb2jVM54GHK3t, 0EeQBlQJFiAfJeVN2vT9s0, 4OBJLual30L7gRl5UkeRcT, 50co4Is1HCEo8bhOyUWKpn, 55Aa2cqylxrFIXC767Z865, 3ipn9JLAPI5GUEo4y4jcoi, 4utLUGcTvOJFr6aqIJtYWV, 0z4gvV4rjIZ9wHck67ucSV, 5K4W6rqBFWDnAN6FQUkS6x, 0fA0VVWsXO9YnASrzqfmYu, 2RdwBSPQiwcmiDo9kixcl8, 1KCSPY1glIKqW2TotWuXOR, 5pKCCKE2ajJHZ9KAiaK11H, 1sBkRIssrMs1AbVkOJbc7a, 63wjoROpeh5f11Qm93UiJ1, 5ndkK3dpZLKtBklKjxNQwT, 7dGJo4pcD2V6oG8kP0tJRR, 45gHcnDnMC15sgx3VL7ROG, 13ubrt8QOOCPljQ2FL1Kca, 5f7VJjfbwm532GiveGC0ZK, 63XBtGSEZINSyXylZxEUbv, 2gBjLmx6zQnFGQJCAQpRgw, 6CxZzQFUTM6AzgluGwtq5w, 4yBK75WVCQXej1p04GWqxH, 7bXgB6jMjp9ATFy66eO08Z, 7LnaAXbDVIL75IVPnndf7w, 3nFkdlSjzX9mRTtwJOzDYB, 5yG7ZAZafVaAlMTeBybKAL, 5nLYd9ST4Cnwy6NHaCxbj8, 1YfEcTuGvBQ8xSD1f53UnK, 3TVXtAsR1Inumwj472S9r4, 0k7Xl1pqI3tu8sSEjo5oEg, 3jK9MiCrA42lLAdMGUZpwa","'Mozzy', 'Kid Cudi', 'AK', 'Conway the Machine', 'Alfa Mega', 'Eminem', 'P.C', 'R. Kelly', 'Khia', 'Beenie Man', 'JAY-Z', 'P$C', ""Mitchelle'l"", 'Ernestine Johnson Morrison', 'Christina Aguilera', 'Snoop Dogg', 'Rahky', 'Alfamega', 'Lil Wayne', 'KT', 'Busta Rhymes', 'Jazze Pha', 'Nipsey Hussle', 'YFN Lucci', 'Wyclef Jean', 'C-Rod', 'Young Dro', 'Lil Jon', 'Swizz Beatz', 'Daz Dillinger', 'C. Harris', 'Paul Wall', 'Kevin Hart', 'The Neptunes', 'B!G', 'RaRa', 'P!nk', 'Young Buck', 'B.G.', 'Kanye West', 'Common', ""Lil' Kim"", 'Keri Hilson', 'Rihanna', 'Trev Case', 'Mac Boney', 'Pharrell Williams', 'Hump', 'Mike Bigga', 'Juelz Santana', 'A. Davis', 'A$AP Rocky', 'The-Dream', 'WATCH THE DUCK', 'Rick Ross', 'Teyana Taylor', 'Boosie Badazz', 'Yo Gotti', 'B.o.B', 'Benny The Butcher', 'Ludacris', 'Eric Bellinger', 'Mannie Fresh', 'John Legend', 'Killer Mike', 'Big K.R.I.T.', 'Anderson .Paak', 'Tokyo Jetz', 'Rapsody', 'Gizzle', 'DJ Drama', 'Alec Beretz', 'Bun B', 'Translee', 'B Rossi', 'Iggy Azalea', 'Youngbloodz', 'Charlie Wilson', 'André 3000', 'Trey Songz', ""Lil' 3rd"", 'Jamie Foxx', 'Drake', 'Justin Timberlake', '8Ball & MJG', 'Domani', 'Governor', 'Lil Duval', '42 Dugg', 'Daz', 'Chris Brown', 'Xtaci', 'Victoria Monét', 'CeeLo Green', 'Jeremih', 'Lil Baby', 'Nelly', 'Rico Love', 'Trick Daddy', 'Akon', 'Jeezy', 'Young Thug', 'Big Kuntry', 'Pastor Troy', 'Ciara', 'Rocko', 'Too $hort', 'Jim Jones', 'Bun B of UGK', 'Quavo', 'London Jae', '21 Savage', 'UGK', 'Trae Tha Truth', 'Meek Mill', 'Skylar Grey', 'Sam Hook', 'Ms. Pat', 'KES KROSS', 'Rich Kid Rashad', 'Jadakiss', 'Scarface', 'USHER'"
https://open.spotify.com/artist/6K9KevAu0cpln7xOsM3Wkm,159679,,6K9KevAu0cpln7xOsM3Wkm,IVOXYGEN,65,spotify:artist:6K9KevAu0cpln7xOsM3Wkm,,
https://open.spotify.com/artist/3nqS8jzqmsPKFJTp0BOIel,276115,punjabi pop,3nqS8jzqmsPKFJTp0BOIel,Ikky,71,spotify:artist:3nqS8jzqmsPKFJTp0BOIel,6DARBhWbfcS9E4yJzcliqQ,"'Yarah', 'Karan Aujla', 'Preston Pablo'"
https://open.spotify.com/artist/6ObJnVTLETeHSeKhYreB27,16112,,6ObJnVTLETeHSeKhYreB27,ItsArius,65,spotify:artist:6ObJnVTLETeHSeKhYreB27,,
https://open.spotify.com/artist/3GdSQUH1BRtl9UrrtuwJlP,115368,modern bollywood,3GdSQUH1BRtl9UrrtuwJlP,Irshad Kamil,69,spotify:artist:3GdSQUH1BRtl9UrrtuwJlP,"61if35zz1W11GejEkxTLEQ, 12CpR4SNDzVIlDoPSeNFeW, 3GBSge8pq7mpezUQl0GAOA, 1HGMG8RHvcu1mfdM9MeTek, 0oOet2f43PA68X5RxKobEy, 1dVygo6tRFXC8CSWURQJq2, 19MVxKZZdPj2X0F8pi0OCT, 4YRxDV8wJFPHPTeXepOstw, 2F3KtUVtrt2GLjcl6pB4cz, 56SjZARoEvag3RoKWIb16j, 03SZmfKAgYRQKUwy0EoJUa, 4W91bbPB2CTSsHwt7eqNl7, 4K6blSRoklNdpw4mzLxwfn, 70B80Lwx2sxti0M1Ng9e8K, 5GnnSrwNCGyfAU4zuIytiS, 71hjb5G92mGoKRSAW3Cj00, 5T2I75UlGBcWd5nVyfmL13, 3ZxZ03fj3tXBZHZWzvaLSM, 61JrslREXq98hurYL2hYoc, 1QvyquqkuuwUzdszyoKIy4, 5f4QpKfy7ptCHwTqspnSJI, 0T1CMVkqffHlqEk4BcAph1, 0LSPREIgGMZXCuKVel7LVD, 3gBKY0y3dFFVRqicLnVZYz, 1wRPtKGflJrBx9BmLsSwlU, 6Mv8GjQa7LKUGCAqa9qqdb, 1sVmXkzX2ukc6QvasrDBES, 6CXEwIaXYfVJ84biCxqc9k, 4fEkbug6kZzzJ8eYX6Kbbp, 1tqysapcCh1lWEAc9dIFpa, 0aUQnP4HhUQXcurZl9GJIA, 1mBydYMVBECdDmMfE2sEUO, 00sCATpEvwH48ays7PlQFU, 5cB4d4jPYjMT326sjihQ4m, 5kPOMQZvgkAEnRZqwn9SYQ, 2fMqTqiTxUDlmcOEPaQSsx, 2GoeZ0qOTt6kjsWW4eA6LS, 3eDT9fwXKuHWFvgZaaYC5v, 6ohaQzKaXrobAL8paLSaxq, 3OLGltG8UPIea8sA4w0yg0, 1mYsTxnqsietFxj1OgoGbG, 19LIHDDSHBD5NyYHI3gpzB, 7HCqGPJcQTyGJ2yqntbuyr, 0Yb0T3wUUNiIvHjqnfkbuH","'Benny Dayal', 'Rana Mazumder', ""Suzanne D'Mello"", 'Shalmali Kholgade', 'Sandesh Shandilya', 'Shashaa Tirupati', 'Usha Uthup', 'Alia Bhatt', 'Akriti Kakar', 'Kausar Munir', 'Zeba', 'Rashid Khan', 'Pankaj Kapur', 'Kiran Kamath', 'Sadhana Sargam', 'Shreya Ghoshal', 'Swanand Kirkire', 'Sonu Nigam', 'Sukhwinder Singh', 'Shahid Mallya', 'Lehmber Hussainpuri', 'Arijit Singh', 'Priya Saraiya', 'Hiral Viradia', 'Varun Grover', 'Arjun Chandy', 'Dhanush', 'Suhail Kaul', 'Harshdeep Kaur', 'Mohammed Irfan', 'B Praak', 'Roop Kumar Rathod', 'Shruti Pathak', 'Javed Ali', 'Kumar Sanu', 'Parineeti Chopra', 'Udit Narayan', 'Mohit Chauhan', 'Sanjay Dutt', 'Dino James', 'Anu Malik', 'Tochi Raina', 'Mika Singh', 'Krissy', 'Papon', 'Neeti Mohan', 'Lata Mangeshkar', 'Haricharan', 'R. Anandh', 'Haripriya', 'Wadali Brothers', 'Neha Kakkar', 'Tulsi Kumar', 'Kunal Ganjawala', 'Karthik', 'Soham Chakraborty', 'Javed Akhtar', 'Alka Yagnik', 'Pritam', 'Sohail Sen', 'Vishal-Shekhar', 'Asees Kaur', 'Neha Bhasin', 'Akashdeep Sengupta', 'Vishal Dadlani', 'Rianjali', 'Hans Raj Hans', 'Sanjeevani', 'KK', 'Madan Mohan', 'Sultana', 'Jyoti Nooran', 'Jubin Nautiyal', 'Vijay Yesudas', 'Sachin-Jigar', 'Dj A-Myth', 'Hari Dafusia', 'Jonita Gandhi', 'Shaan', 'Gulzar', 'Jaideep Sahni', 'Blaaze', 'Amitabh Bhattacharya', 'Darshan Raval', 'Sunidhi Chauhan', 'Charan', 'Alma Ferovic', 'SUVI', 'Shashwat Singh', 'Pravin Mani', 'Salim–Sulaiman', 'Rahat Fateh Ali Khan', 'Kash', 'A.R. Rahman', 'Karsan Sagathia', 'Labh Janjua', 'Shilpa Rao', 'Sandeep Shrivastava', 'Amit Trivedi', 'Raja Kumari', 'Tarannum Malik Jain', 'Dominique', 'Hard Kaur', 'Mahalakshmi Iyer'"
https://open.spotify.com/artist/41qil2VaGbD194gaEcmmyx,977125,"hip hop, pop rap",41qil2VaGbD194gaEcmmyx,Will Smith,68,spotify:artist:41qil2VaGbD194gaEcmmyx,"1XkoF8ryArs86LZvFOkbyr, 7hJcb9fa4alzcOq3EaNPoG, 41qil2VaGbD194gaEcmmyx, 4d3yvTptO48nOYTPBcPFZC","'Rob Chiarelli for Final Mix, Inc. & Gregg Pagani for 1023 Productions.', 'Jill Scott', 'Slick Rick', 'MC Lyte', 'Robin Thicke', ""Lil' Kim"", 'Larry Blackmon', 'Kool Moe Dee', 'Dru Hill', 'Jada Pinkett Smith', 'Eve', 'Tatyana Ali', 'Elephant Man', 'Lisa ""Left Eye"" Lopes', 'Gregg Pagani', 'Snoop Dogg', 'Mary J. Blige', 'Breeze', 'Kel Spencer', 'Christina Vidal', 'K-Ci', 'Camp Lo', 'DJ Jazzy Jeff & The Fresh Prince', 'Biz Markie', 'Traknox', 'Cameo'"
https://open.spotify.com/artist/5IrxhrMyvZxzgPYrC9j2km,126574,,5IrxhrMyvZxzgPYrC9j2km,Ian Asher,65,spotify:artist:5IrxhrMyvZxzgPYrC9j2km,,
https://open.spotify.com/artist/4OiCK9NnTWhakDIG57uBUA,1455774,"latin alternative, latin rock, mexican rock, rock en espanol, ska mexicano",4OiCK9NnTWhakDIG57uBUA,Inspector,66,spotify:artist:4OiCK9NnTWhakDIG57uBUA,11mqrDSFRRz8g0Wb3syJj5,"'Los Calzones', 'Negros Vivos', 'Son Rompe Pera', 'Western Standard Time Ska Orchestra', 'The Magnetics', 'Ely Guerra', 'Desorden Público', 'Lollypop Lorry', 'Nimrod', 'Big Mountain', 'Panteon Rococo', 'Dr. Ring Ding', 'Malacates Trebol Shop', 'Doctor Krápula', 'Staya Staya', 'San Pascualito Rey', 'Los Caligaris', 'La Sonora Santanera', 'Los Kung Fu Monkeys', 'The Delirians', 'Sekta Core', ""The Steady 45's"", 'Los Skarnales', 'Out Of Control Army', 'Tony Hernández El Gran Silencio', 'Chico Trujillo', 'Lng Sht', 'Ronda Bogotá', 'El Gran Silencio', 'Celso Piña', 'Left Alone', 'Voodoo Glow Skulls', 'Akatz', 'Genitallica'"
https://open.spotify.com/artist/3zmfs9cQwzJl575W1ZYXeT,1912266,"indie pop, pov: indie",3zmfs9cQwzJl575W1ZYXeT,Men I Trust,70,spotify:artist:3zmfs9cQwzJl575W1ZYXeT,,"'Marie-Renée', 'Odile', 'Nicolas', 'Thomas', 'James', 'Geoffroy', 'Emmanuelle', 'Gabrielle', 'Helena Deland', 'Ghostly Kisses'"
https://open.spotify.com/artist/0jbo7KFNMiIkfBR6ih0yhm,501109,,0jbo7KFNMiIkfBR6ih0yhm,iñigo quintero,67,spotify:artist:0jbo7KFNMiIkfBR6ih0yhm,,
